#{"t_start": 1686532997.2181435, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
620.0,4152,6719.56093
820.0,4166,6722.772924
270.0,2594,6763.492011
620.0,4322,6766.987114
210.0,2538,6768.89212
225.0,2550,6770.840115
225.0,2550,6772.71916
225.0,2550,6774.702164
210.0,2150,6776.395159
210.0,2452,6778.289179
150.0,1722,6779.594589
210.0,2438,6781.465874
210.0,2400,6783.301878
260.0,2810,6785.447879
345.0,4184,6827.625464
210.0,2064,6829.252459
420.0,4270,6832.475875
630.0,4416,6835.760254
395.0,4304,6838.981256
395.0,4304,6842.175306
230.0,3408,6844.740614
320.0,4056,6847.93764
105.0,1390,6849.038612
165.0,2048,6850.643994
215.0,2690,6852.687099
185.0,1858,6893.05394
600.0,4098,6896.161873
180.0,2146,6897.814871
365.0,3842,6900.69949
1025.0,5072,6904.537969
390.0,4138,6907.608947
1025.0,5072,6911.45627
325.0,3234,6913.851241
225.0,2722,6916.018244
210.0,2300,6917.791242
180.0,1946,6919.309519
565.0,4398,6961.59076
275.0,2956,6963.85276
395.0,3088,6966.271761
210.0,2118,6967.881763
210.0,2112,6969.504412
225.0,2722,6971.538288
420.0,4178,6974.686288
310.0,4214,6977.842805
225.0,2722,6979.86906
290.0,2768,6982.128528
210.0,2858,7023.792019
345.0,2746,7025.939782
180.0,2002,7027.487195
215.0,2198,7029.165194
565.0,3786,7032.092297
245.0,2532,7034.030195
320.0,3086,7036.333197
450.0,3542,7039.023197
360.0,3232,7041.484394
360.0,3232,7043.882415
210.0,2182,7045.51564
215.0,2372,7086.522422
225.0,2682,7088.536422
210.0,2022,7090.117425
400.0,3780,7093.00744
420.0,4106,7096.122912
235.0,2498,7137.368464
240.0,2700,7139.425963
285.0,2722,7141.523963
210.0,2350,7143.291324
210.0,2350,7145.079324
210.0,2350,7146.889327
450.0,4468,7150.256344
345.0,4022,7153.388322
315.0,2782,7155.483321
180.0,1454,7156.628605
470.0,2866,7158.902747
310.0,2788,7199.931971
535.0,2776,7202.119994
270.0,2588,7204.074058
210.0,2168,7205.733207
515.0,3676,7208.435207
515.0,3676,7211.259535
360.0,3298,7213.708956
515.0,3676,7216.46713
210.0,2102,7218.17913
90.0,1468,7219.32855
575.0,5804,7223.723897
315.0,3110,7264.918296
285.0,2758,7267.09927
240.0,2654,7269.12068
275.0,3058,7271.515677
420.0,4332,7274.792909
425.0,4034,7277.782735
420.0,4332,7280.987218
125.0,1328,7281.974238
240.0,2640,7284.117217
210.0,2244,7285.854536
125.0,1146,7286.710538
210.0,2022,7327.264706
345.0,4052,7330.343966
415.0,2692,7332.462962
270.0,2778,7334.590963
210.0,2010,7336.097152
210.0,3322,7338.651148
295.0,2704,7340.657148
225.0,2572,7342.601787
295.0,2704,7344.577975
295.0,2704,7346.670974
260.0,2748,7387.724938
210.0,1688,7389.127939
620.0,4170,7392.32194
350.0,3026,7394.617937
515.0,3924,7397.589827
225.0,2748,7399.700829
420.0,3990,7441.71438
315.0,2800,7443.780358
315.0,2800,7445.964583
500.0,2820,7448.031719
570.0,3520,7450.731719
215.0,2734,7452.905718
215.0,2288,7454.691722
390.0,4206,7457.919737
210.0,2212,7459.607916
265.0,2882,7461.954999
315.0,3634,7504.103942
540.0,3936,7507.085175
365.0,3158,7509.443962
485.0,2838,7511.581963
390.0,4410,7514.88816
365.0,3158,7517.211157
260.0,2886,7519.552222
210.0,2512,7521.472221
135.0,1528,7522.688224
120.0,1618,7523.934225
265.0,2810,7526.092222
270.0,2866,7567.28535
450.0,4582,7570.773721
180.0,1694,7572.052736
305.0,3294,7574.553737
305.0,3294,7577.049716
320.0,3216,7579.421159
320.0,3216,7581.865135
180.0,2222,7583.656134
210.0,2020,7585.210628
590.0,4336,7627.123144
260.0,2880,7629.35346
340.0,2993,7631.59744
290.0,2920,7633.859443
450.0,4428,7637.177928
280.0,2918,7639.334927
280.0,2918,7641.475928
280.0,2986,7644.076124
280.0,2986,7646.360111
895.0,4440,7688.486372
210.0,1698,7689.904795
370.0,4008,7692.950227
180.0,1914,7694.461276
225.0,2622,7696.425542
210.0,2546,7698.482562
465.0,2624,7700.414038
290.0,2824,7702.68529
295.0,2928,7705.149583
265.0,2824,7707.307582
295.0,2928,7709.536118
295.0,2928,7711.689606
180.0,1944,7752.371112
155.0,1748,7753.739568
430.0,4426,7757.144255
180.0,1686,7758.493762
60.0,1318,7759.466762
395.0,4154,7762.635803
485.0,2840,7803.84868
210.0,2364,7805.760681
260.0,2894,7807.892681
265.0,2936,7810.09768
120.0,1572,7811.309681
310.0,2846,7813.423702
265.0,2966,7815.789945
125.0,1716,7817.116163
240.0,2872,7819.31112
65.0,1506,7820.474121
210.0,2418,7822.333379
275.0,2968,7863.788103
330.0,4412,7867.267793
265.0,2816,7869.383191
390.0,4240,7872.54019
390.0,4240,7875.70919
515.0,3586,7878.43219
515.0,3586,7881.070191
900.0,4468,7884.585668
180.0,2038,7886.175946
485.0,2778,7888.27192
410.0,2230,7928.981493
280.0,3092,7931.354493
530.0,4584,7934.89176
180.0,1542,7936.07276
420.0,4322,7939.312763
210.0,2368,7941.097765
390.0,4302,7944.283231
390.0,4302,7947.508232
300.0,2854,7949.826519
260.0,2880,7952.044521
390.0,4216,7997.142802
240.0,2808,7999.63916
620.0,4326,8003.386723
210.0,2230,8005.448018
315.0,4148,8008.91702
315.0,3008,8011.498303
360.0,3334,8014.304327
315.0,3008,8016.623814
215.0,2378,8018.459719
180.0,2354,8020.329719
420.0,4793,8063.261961
620.0,4318,8066.682837
450.0,4506,8070.192835
320.0,2922,8072.454834
395.0,4096,8114.437525
275.0,3008,8116.685523
275.0,3008,8119.001495
285.0,2820,8121.117495
275.0,3008,8123.409048
530.0,3198,8125.952492
480.0,4482,8129.441648
440.0,2854,8131.632646
155.0,1700,8132.943102
315.0,3316,8135.455305
110.0,2044,8175.876084
270.0,2938,8178.205086
335.0,3206,8180.518082
270.0,2966,8182.749382
270.0,2966,8184.990383
335.0,3206,8187.357381
700.0,4882,8191.188699
180.0,1954,8192.68972
290.0,2788,8194.816705
360.0,3894,8236.914602
365.0,3236,8239.489625
210.0,1692,8240.776602
285.0,2656,8242.808624
515.0,2804,8244.861604
360.0,4304,8248.056049
345.0,3224,8250.556162
345.0,3224,8252.900139
300.0,2440,8254.829134
150.0,1568,8256.054132
320.0,2830,8258.338134
110.0,1384,8259.365134
260.0,2916,8300.744776
310.0,2398,8302.668277
390.0,4174,8306.135554
455.0,4182,8309.46655
475.0,4586,8312.828552
475.0,4586,8316.226898
465.0,4286,8319.469727
295.0,2516,8321.354823
370.0,3234,8323.989726
240.0,2900,8365.426345
410.0,2464,8367.371324
435.0,4260,8370.638773
820.0,4190,8373.81483
225.0,2560,8375.75434
420.0,3964,8378.771094
305.0,2268,8380.423593
290.0,2810,8382.587089
290.0,2810,8384.66534
305.0,2268,8386.401701
685.0,4684,8428.976988
225.0,2536,8430.987406
240.0,2844,8433.123403
135.0,1550,8434.349775
135.0,1464,8435.424109
685.0,4710,8477.928625
220.0,3278,8480.511625
290.0,2848,8482.686627
290.0,2848,8484.770622
290.0,2848,8486.873181
690.0,3340,8489.381638
335.0,3142,8491.888048
270.0,2828,8494.163049
315.0,2780,8496.324551
420.0,4222,8499.558805
455.0,2894,8540.805338
215.0,2770,8542.916767
215.0,2466,8544.755189
635.0,4212,8547.874522
345.0,4086,8550.931699
425.0,3280,8553.391196
635.0,4212,8556.5252
680.0,4382,8559.965662
285.0,2686,8562.059404
365.0,4156,8604.040285
365.0,3828,8606.937677
135.0,1624,8608.171788
435.0,3354,8610.801807
550.0,3322,8613.224784
450.0,4456,8616.538208
135.0,1886,8617.998204
610.0,5322,8621.958602
670.0,4560,8625.305827
120.0,1554,8626.604728
470.0,3144,8628.976403
370.0,4028,8671.892782
240.0,2852,8674.072935
260.0,2908,8676.316936
360.0,3944,8679.321357
425.0,4256,8682.58716
390.0,3302,8685.123235
390.0,3302,8687.675235
625.0,4366,8690.983394
330.0,4084,8694.050395
145.0,1664,8695.408636
110.0,1116,8696.290297
285.0,2838,8738.015424
155.0,1630,8739.260841
210.0,2726,8741.327842
310.0,3322,8743.908845
315.0,4038,8747.051842
260.0,3334,8788.386578
340.0,4260,8791.601915
470.0,4498,8795.034913
495.0,4524,8798.469691
340.0,4260,8801.594114
235.0,2570,8803.721108
485.0,4516,8807.232139
410.0,2352,8809.03425
565.0,3890,8812.075662
425.0,4250,8854.050313
545.0,3146,8856.420773
670.0,4460,8859.808211
860.0,6930,8864.887545
515.0,4834,8868.410543
670.0,4460,8871.772549
295.0,3380,8874.485543
390.0,4154,8877.618549
225.0,2540,8879.562544
365.0,3020,8921.078401
395.0,4298,8924.364771
260.0,2868,8926.588055
535.0,3982,8929.542056
620.0,4346,8932.783285
535.0,3982,8935.765637
535.0,3982,8938.782888
775.0,5668,8942.952541
80.0,1114,8943.760517
620.0,4292,8947.09552
135.0,1556,8948.273015
180.0,1630,8949.537044
215.0,2546,8990.491173
360.0,3138,8992.894175
385.0,4232,8996.179619
760.0,4430,8999.576066
335.0,3064,9001.893113
765.0,4180,9005.114535
765.0,4180,9008.262591
290.0,2990,9010.516032
695.0,4468,9013.987029
500.0,2906,9055.500496
555.0,5210,9059.532528
155.0,1160,9060.389493
510.0,5118,9064.355498
780.0,5232,9068.32134
365.0,3978,9071.325363
590.0,4320,9074.548186
365.0,3978,9077.509781
390.0,4328,9080.759773
510.0,3080,9122.585974
265.0,3284,9125.121541
290.0,2842,9127.354931
65.0,1070,9128.208909
180.0,2118,9129.838908
320.0,3092,9132.154908
235.0,2588,9173.090297
260.0,2870,9175.303294
435.0,3772,9178.118292
515.0,2454,9179.894293
515.0,2454,9181.73925
425.0,5054,9185.522747
210.0,2440,9187.449743
125.0,1188,9188.327189
120.0,1556,9189.541309
490.0,2864,9191.737526
405.0,4352,9195.140841
740.0,4656,9237.820623
550.0,4760,9241.401618
605.0,5324,9245.357386
605.0,5324,9249.211362
420.0,4222,9252.323356
605.0,5324,9256.225357
435.0,4424,9259.687415
870.0,5010,9263.524178
545.0,3932,9305.599052
390.0,4308,9308.833314
130.0,1560,9310.036314
640.0,4450,9313.372313
285.0,2910,9315.573623
680.0,5800,9319.8318
660.0,6980,9324.889788
660.0,6980,9330.05733
245.0,2828,9332.240331
545.0,4622,9374.819306
250.0,2796,9376.986468
210.0,2540,9378.981469
185.0,1682,9380.219471
260.0,2896,9382.530764
210.0,1906,9383.999783
120.0,1526,9385.184763
685.0,4424,9388.506767
420.0,4374,9391.788231
620.0,4248,9396.738366
420.0,4374,9400.262018
575.0,4194,9442.772181
90.0,1332,9443.758428
345.0,3194,9446.284872
135.0,1840,9447.666236
450.0,4286,9450.973426
120.0,1672,9452.259421
240.0,2926,9454.523804
260.0,2874,9495.903908
480.0,4280,9499.082908
480.0,4280,9502.32191
415.0,4804,9505.890355
650.0,4308,9509.542151
180.0,1920,9511.106063
60.0,1110,9511.984068
105.0,1490,9513.105067
260.0,4720,9516.794254
285.0,2836,9518.962335
185.0,2114,9520.574332
290.0,2874,9562.009207
125.0,1636,9563.258204
760.0,4832,9566.890477
210.0,2590,9568.811483
660.0,4901,9572.564964
550.0,3507,9575.159337
210.0,2456,9577.075522
695.0,4402,9580.490007
475.0,3914,9583.555182
225.0,2536,9585.514524
300.0,2982,9627.24468
360.0,3992,9630.343029
345.0,2888,9632.562947
490.0,3392,9635.131946
490.0,3392,9637.732216
320.0,4862,9641.301215
490.0,3392,9643.80532
180.0,1650,9645.170638
215.0,2762,9647.476805
310.0,3294,9650.001827
375.0,4270,9692.816736
375.0,3222,9695.328077
210.0,2674,9697.39108
785.0,5966,9701.797668
165.0,1926,9703.25809
265.0,2628,9705.18713
555.0,6923,9710.275203
450.0,3296,9712.757232
440.0,2874,9715.03769
215.0,2716,9756.371514
290.0,3026,9758.790486
315.0,4496,9762.240757
535.0,4536,9765.687189
285.0,2700,9767.824255
420.0,4368,9771.108173
420.0,4368,9774.392863
420.0,4368,9777.758209
420.0,4368,9781.028436
815.0,4796,9824.104959
335.0,2898,9826.404962
375.0,3974,9829.320964
125.0,1186,9830.289959
485.0,2892,9832.44654
620.0,4262,9876.133749
210.0,1890,9877.793227
260.0,2916,9880.307522
180.0,1670,9881.662022
470.0,4328,9885.351527
260.0,2916,9887.847283
165.0,1872,9889.701601
180.0,2024,9891.439131
555.0,4024,9894.603584
490.0,2780,9896.745037
390.0,4080,9939.403277
155.0,2072,9941.155257
500.0,4416,9944.85029
390.0,4218,9948.388426
230.0,2420,9950.573206
390.0,4218,9954.044506
420.0,3924,9957.361616
175.0,1854,9959.043815
180.0,2158,9960.953081
250.0,2606,9963.290339
230.0,2268,9965.218344
260.0,2698,10008.8877
730.0,4430,10012.431259
365.0,2930,10014.827258
285.0,2710,10016.887743
495.0,4324,10020.107667
635.0,4422,10023.447148
125.0,1452,10024.548367
500.0,4618,10028.02472
250.0,2814,10030.406513
105.0,1206,10031.299599
210.0,2026,10032.876511
595.0,3986,10075.162896
135.0,1790,10076.515895
240.0,2494,10078.470901
155.0,1886,10079.911392
155.0,1870,10081.374391
620.0,4384,10084.673765
475.0,4296,10087.900932
435.0,4262,10091.078579
435.0,4262,10094.303606
525.0,4168,10097.405077
260.0,2838,10099.636283
105.0,1148,10140.158366
180.0,1918,10141.660382
290.0,2798,10143.804365
345.0,3912,10146.860321
190.0,1970,10148.355321
260.0,2768,10150.493349
435.0,4518,10193.390094
620.0,4552,10196.920094
750.0,5620,10201.099453
750.0,5620,10205.28959
565.0,4068,10208.317043
850.0,4326,10211.735521
240.0,2638,10213.758541
200.0,2020,10215.322984
100.0,1100,10216.168988
210.0,2586,10218.162288
210.0,2514,10220.081287
180.0,3070,10261.590565
150.0,1500,10262.759893
395.0,4140,10265.827021
345.0,3388,10268.387493
555.0,5522,10272.476735
345.0,3388,10275.075993
345.0,3388,10277.560993
510.0,3134,10280.093665
210.0,2338,10281.908667
210.0,2332,10283.725666
535.0,3434,10286.386993
475.0,4372,10329.305486
210.0,2434,10331.22049
375.0,4398,10334.571412
635.0,4270,10337.752425
635.0,4270,10340.920506
210.0,2516,10342.800504
870.0,4512,10346.139945
150.0,1432,10347.330914
180.0,2246,10349.068507
620.0,4308,10352.366042
850.0,5114,10395.344325
210.0,2416,10397.209347
500.0,4604,10400.754326
575.0,5692,10404.88959
640.0,4773,10408.465866
695.0,4508,10411.853005
640.0,4773,10415.371742
695.0,4508,10418.703932
480.0,2876,10421.002303
495.0,4698,10463.589321
510.0,2900,10465.82473
435.0,4318,10469.116729
100.0,1138,10469.99473
155.0,1532,10471.182728
870.0,4526,10474.785115
365.0,4066,10477.747042
210.0,2590,10479.703112
365.0,4066,10482.676672
620.0,4158,10485.75467
260.0,2678,10526.744355
210.0,1728,10528.02767
760.0,5272,10532.04122
515.0,2860,10534.219226
260.0,2866,10536.446226
280.0,2916,10577.618179
470.0,4414,10581.084721
385.0,4060,10584.144906
385.0,4060,10587.186007
590.0,4152,10590.252004
590.0,4152,10593.307238
430.0,2586,10595.403238
210.0,2426,10597.310586
480.0,2988,10599.599589
335.0,2918,10601.907813
420.0,4238,10644.257876
240.0,2490,10646.233853
210.0,3354,10648.750848
260.0,2954,10650.9908
270.0,2778,10653.030212
270.0,2778,10655.093532
180.0,2172,10656.667927
390.0,4126,10659.955137
150.0,1320,10660.949138
255.0,2984,10663.346281
155.0,1940,10664.745576
180.0,1744,10705.425854
390.0,3264,10707.900872
225.0,2804,10710.345858
210.0,2580,10712.471851
255.0,3306,10715.003056
700.0,4640,10718.459049
1200.0,6344,10723.095439
425.0,4484,10726.492862
225.0,2752,10728.703166
180.0,1512,10729.973155
260.0,2812,10732.084584
210.0,2380,10773.338495
225.0,2774,10775.456488
135.0,2194,10777.155621
375.0,3066,10779.539621
215.0,2238,10781.251616
210.0,2350,10783.045452
650.0,4464,10786.378453
445.0,4372,10789.687918
285.0,2856,10791.90858
285.0,2856,10794.036045
460.0,2766,10796.204045
470.0,4792,10839.434148
225.0,2464,10841.334128
410.0,2332,10843.176304
180.0,1924,10844.656303
210.0,1786,10846.086474
565.0,3474,10848.724477
620.0,4322,10891.757455
535.0,3264,10894.22677
390.0,4310,10897.43378
420.0,4014,10900.471095
390.0,4310,10903.70552
260.0,2904,10906.091499
210.0,3248,10908.565505
135.0,1616,10909.798499
390.0,3188,10912.296503
565.0,3264,10914.825504
725.0,3842,10957.360127
590.0,3230,10959.856123
460.0,2904,10962.03459
470.0,5454,10966.172537
695.0,4664,10969.668563
470.0,5454,10973.776607
440.0,2822,10975.977887
380.0,2784,10978.17512
495.0,4376,10981.560596
490.0,2880,10983.768857
180.0,1906,11024.021968
295.0,2992,11026.416968
295.0,2836,11028.524964
300.0,3160,11030.892963
570.0,5360,11034.859964
570.0,5360,11038.777482
575.0,5504,11042.868445
210.0,2552,11044.89344
155.0,1480,11046.056443
225.0,2520,11047.924442
335.0,2960,11089.064193
510.0,3254,11091.741109
650.0,4996,11095.726111
600.0,5842,11100.124112
420.0,4272,11103.324114
305.0,3306,11105.860223
420.0,4272,11109.031453
305.0,3306,11111.483457
305.0,3322,11114.183477
300.0,2954,11155.361165
290.0,3144,11157.844908
695.0,4482,11161.234288
335.0,3354,11163.836594
240.0,2988,11166.144067
435.0,4800,11169.735574
555.0,4726,11173.185063
555.0,4726,11176.723062
440.0,4594,11180.160527
435.0,4800,11183.748534
120.0,1800,11185.253806
505.0,3070,11226.925508
635.0,4370,11230.283495
420.0,4272,11233.526491
305.0,2962,11235.802487
470.0,2868,11277.826307
285.0,2778,11279.949204
500.0,4438,11283.275206
590.0,4378,11286.594702
450.0,4830,11290.249708
500.0,4438,11293.54876
495.0,4388,11297.040785
105.0,1172,11297.930765
185.0,2048,11299.50578
285.0,3260,11302.055764
450.0,4310,11345.319371
285.0,2914,11347.632349
565.0,3226,11350.132349
540.0,3380,11352.670348
270.0,3156,11355.04872
635.0,4298,11358.29572
635.0,4298,11361.609954
460.0,2792,11363.823431
210.0,2598,11365.831939
265.0,2820,11368.069445
320.0,2968,11370.372471
350.0,3078,11412.358421
565.0,3086,11414.731422
215.0,2408,11416.599643
500.0,4648,11420.111643
370.0,3284,11422.589642
650.0,4390,11425.888641
370.0,3284,11428.352665
415.0,4300,11431.571664
210.0,2588,11433.625642
210.0,1930,11435.135866
300.0,2400,11436.952177
165.0,1824,11478.530419
215.0,2582,11480.505902
345.0,2980,11482.870899
210.0,2446,11484.759898
120.0,1738,11486.197897
410.0,3994,11489.194253
360.0,3970,11492.186469
620.0,4362,11495.45594
360.0,3970,11498.472937
360.0,3970,11501.416937
530.0,4640,11544.879719
285.0,3426,11547.603717
300.0,3120,11550.03485
585.0,5114,11553.956852
135.0,1906,11555.448853
315.0,2740,11557.563259
335.0,2912,11559.762263
345.0,2960,11561.979168
560.0,2942,11564.140166
335.0,2912,11566.443197
285.0,2684,11607.558599
225.0,2808,11609.672579
485.0,2792,11611.790579
250.0,2612,11613.893608
345.0,4022,11616.972582
345.0,3266,11659.159205
260.0,2726,11661.293201
330.0,3034,11663.509201
275.0,2808,11665.586091
330.0,3034,11667.899317
370.0,3250,11670.33433
410.0,2660,11672.491309
225.0,2516,11674.459611
365.0,3982,11677.537816
285.0,2680,11679.576313
420.0,3114,11721.283788
605.0,4248,11724.534789
335.0,3268,11726.97806
600.0,6342,11731.686101
240.0,2792,11733.829761
310.0,4142,11736.955766
240.0,2792,11739.051748
235.0,2438,11741.01614
365.0,3436,11743.684344
480.0,4346,11786.232698
325.0,3090,11788.577065
345.0,3698,11791.462436
470.0,4376,11794.833432
60.0,1100,11795.632323
315.0,2858,11797.90892
315.0,2858,11800.07527
725.0,4510,11803.515008
285.0,3082,11806.027766
520.0,2870,11847.024052
710.0,4394,11850.521354
210.0,1838,11851.927721
240.0,4002,11855.028639
290.0,2910,11857.204937
260.0,2722,11859.336022
485.0,3038,11861.616022
675.0,4788,11865.264529
675.0,4788,11868.891865
675.0,4788,11872.458268
410.0,2618,11914.05498
245.0,2442,11916.034427
260.0,2772,11918.1594
160.0,1934,11919.651396
285.0,2730,11921.947395
420.0,3454,11924.91951
730.0,4432,11970.646685
290.0,2900,11973.003103
390.0,4104,11976.445501
390.0,4104,11980.008392
390.0,4104,11983.472346
300.0,3588,11986.641808
670.0,4258,11990.003571
90.0,1864,11991.470498
210.0,2440,11993.393499
570.0,3182,12035.693625
210.0,3876,12038.810628
350.0,3208,12041.281581
605.0,3654,12044.031581
525.0,3436,12046.618581
605.0,3654,12049.338974
365.0,4158,12052.49015
210.0,2596,12054.588149
670.0,4312,12057.914489
345.0,2858,12060.105489
475.0,2866,12101.389227
465.0,2970,12103.724253
895.0,4428,12107.094083
400.0,3220,12109.456552
370.0,3182,12111.885748
545.0,4298,12115.140015
545.0,4298,12118.317953
620.0,4220,12121.411986
300.0,3116,12123.936412
285.0,2626,12125.971528
290.0,3038,12167.533443
55.0,1568,12168.749946
125.0,1866,12170.202941
275.0,3092,12172.545344
310.0,3218,12175.050716
310.0,3406,12177.599799
465.0,2904,12179.822316
105.0,1484,12180.940287
105.0,1484,12182.070288
490.0,2768,12184.172787
180.0,1854,12185.695789
260.0,2642,12226.891855
315.0,3216,12229.372827
210.0,4030,12232.549828
320.0,4336,12235.954832
375.0,3846,12238.942103
695.0,4438,12242.413812
285.0,2892,12244.586145
235.0,2924,12246.840641
235.0,2924,12249.114778
235.0,2924,12251.335115
245.0,2438,12292.408389
105.0,1512,12293.657359
490.0,2902,12295.91136
210.0,2310,12297.779468
180.0,2242,12299.50362
400.0,4294,12302.86865
425.0,2884,12344.271416
285.0,2866,12346.470416
240.0,3060,12348.784573
240.0,3060,12351.066576
310.0,4190,12354.271862
465.0,4240,12357.460187
595.0,4030,12360.642671
340.0,3228,12363.192443
260.0,2878,12365.440627
620.0,4198,12408.05925
330.0,3286,12410.638398
375.0,3214,12413.142208
695.0,4572,12416.538048
210.0,2376,12418.35803
695.0,4572,12421.718312
515.0,3196,12424.152036
210.0,2376,12426.067404
535.0,3918,12429.12761
425.0,2622,12431.125976
270.0,2648,12472.336951
495.0,4972,12476.155006
260.0,2906,12478.391998
395.0,4054,12481.426976
345.0,3348,12484.018975
430.0,4636,12487.409436
370.0,3366,12489.966429
370.0,3366,12492.424431
640.0,4894,12496.268428
300.0,3188,12538.599607
155.0,1796,12539.983607
340.0,3270,12542.48919
395.0,4434,12545.985673
420.0,4416,12549.385408
225.0,4412,12552.701873
225.0,4412,12556.032293
955.0,5152,12559.897574
955.0,5152,12563.840565
460.0,2980,12605.81037
210.0,2320,12607.602349
230.0,2726,12609.707351
350.0,3122,12612.158788
210.0,2360,12614.010787
390.0,3236,12616.453125
260.0,2892,12658.160082
515.0,3190,12660.52208
525.0,4576,12664.024083
495.0,4546,12667.421259
495.0,4546,12670.83426
470.0,4458,12674.38689
410.0,4218,12677.581291
420.0,3386,12680.200295
555.0,4044,12683.307505
525.0,4674,12727.273384
570.0,3188,12729.9498
360.0,3226,12732.642798
390.0,3218,12735.227299
390.0,3218,12737.685484
390.0,3218,12740.108989
445.0,4482,12743.440234
515.0,2930,12745.74369
125.0,1866,12747.185694
720.0,5982,12751.699779
285.0,2842,12793.285857
260.0,2500,12795.236857
420.0,4228,12798.49437
605.0,4620,12801.936789
365.0,3394,12804.448998
290.0,3018,12806.799383
605.0,4620,12810.231488
210.0,2476,12812.10949
625.0,4282,12815.424967
365.0,3138,12857.398608
225.0,2114,12859.022437
720.0,3788,12861.935438
180.0,2404,12863.811432
210.0,2202,12865.542884
450.0,4536,12868.925969
515.0,3202,12871.323398
420.0,4090,12874.423975
345.0,4162,12877.545161
360.0,3822,12880.527718
290.0,2892,12922.569731
560.0,3372,12925.13497
260.0,2770,12927.369975
390.0,4026,12930.537974
460.0,2890,12932.70728
290.0,2906,12934.968469
320.0,3272,12937.408566
345.0,2758,12939.551003
345.0,2758,12941.619004
345.0,2758,12944.270575
270.0,2880,12986.145191
560.0,3528,12988.896822
180.0,1862,12990.59482
210.0,2454,12992.765339
180.0,1844,12996.371955
390.0,3314,13002.178753
155.0,1558,13048.609748
225.0,2482,13051.366771
210.0,1950,13053.351749
490.0,3026,13055.559192
490.0,3026,13057.593798
505.0,4068,13060.197002
490.0,3026,13062.878463
535.0,3232,13066.463118
440.0,4452,13070.355753
315.0,2606,13072.786661
185.0,2786,13075.153877
80.0,1154,13112.131974
285.0,2738,13113.826074
210.0,2338,13115.524069
650.0,4626,13118.473632
180.0,1900,13119.624023
455.0,4324,13122.213047
180.0,1900,13123.32939
180.0,1900,13124.496702
470.0,5148,13127.732593
210.0,2428,13129.241963
800.0,5364,13165.351667
60.0,1628,13166.336169
225.0,2514,13167.897145
270.0,4554,13170.727874
295.0,3100,13173.001515
525.0,5660,13177.567989
360.0,4024,13180.712629
1005.0,5854,13185.23719
200.0,3280,13187.7971
710.0,4708,13229.293552
210.0,1904,13230.647551
515.0,2832,13232.390925
425.0,5124,13236.115127
85.0,1168,13236.819554
475.0,2976,13238.744501
690.0,3286,13241.315173
295.0,2806,13243.505526
690.0,3286,13246.315804
260.0,3222,13248.830802
445.0,2864,13287.00598
80.0,1516,13288.461138
195.0,1930,13289.923013
295.0,2926,13292.353701
270.0,2548,13294.418997
360.0,3320,13297.002187
210.0,2430,13298.679015
260.0,2976,13341.355243
485.0,2938,13343.773252
450.0,4164,13346.9889
435.0,4220,13350.282807
485.0,2938,13352.575271
210.0,2388,13354.539705
210.0,3096,13356.842127
80.0,1322,13357.816564
110.0,1502,13359.075989
225.0,2676,13361.075233
485.0,2924,13363.528687
580.0,3504,13404.257961
210.0,2016,13405.885625
115.0,1252,13407.183513
635.0,4022,13410.599639
635.0,4022,13413.434588
290.0,3006,13415.616729
495.0,4546,13419.39195
320.0,3194,13421.599951
490.0,3026,13424.172995
165.0,1780,13425.632745
210.0,2536,13427.699979
345.0,4320,13466.740311
180.0,2178,13468.159198
620.0,4176,13470.818393
695.0,4844,13473.785536
510.0,2976,13475.714051
315.0,2756,13477.674141
695.0,4844,13481.095281
200.0,2414,13482.791166
180.0,2290,13484.478057
275.0,2942,13486.374538
240.0,2952,13529.021987
490.0,2842,13531.141808
210.0,2230,13532.734217
260.0,2666,13534.643071
210.0,2354,13536.215721
420.0,4184,13538.928181
420.0,4184,13541.934328
520.0,2954,13543.845978
675.0,4572,13547.212256
210.0,1944,13548.545242
290.0,2842,13586.408653
210.0,1854,13588.077291
225.0,2476,13589.981966
325.0,3100,13592.332879
260.0,2850,13594.704927
150.0,1608,13595.960311
290.0,2832,13598.312796
285.0,2724,13600.233196
285.0,2902,13602.009197
555.0,4794,13604.985667
555.0,4794,13608.421114
410.0,2422,13610.213544
315.0,2868,13648.156124
150.0,1380,13649.070107
240.0,2474,13650.639109
210.0,2114,13652.16541
110.0,1472,13653.124473
365.0,4030,13655.980111
455.0,3284,13694.055146
210.0,2472,13696.124397
500.0,4460,13699.228759
320.0,2908,13701.342126
280.0,3108,13703.413747
320.0,2908,13705.482533
320.0,3806,13707.871902
420.0,4386,13710.831425
420.0,3882,13713.284851
265.0,3098,13715.432205
335.0,3202,13752.74368
265.0,2948,13754.778881
155.0,1892,13756.2079
300.0,2876,13758.249452
300.0,2762,13760.251734
535.0,2838,13762.290951
980.0,5294,13765.657869
300.0,2762,13767.352269
55.0,1428,13768.333177
315.0,2784,13770.285333
310.0,2944,13772.429334
270.0,2908,13774.350094
345.0,3902,13812.117022
285.0,2874,13814.167336
135.0,1556,13815.186777
335.0,3236,13817.311944
450.0,4324,13820.386712
320.0,3120,13822.333715
450.0,4324,13825.206957
330.0,2894,13827.019384
420.0,4210,13829.803568
260.0,2956,13868.167597
250.0,2582,13869.945976
365.0,4292,13872.860114
420.0,4246,13875.888822
