#{"t_start": 1686491662.4332237, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
210.0,2630,8374.329521
515.0,3252,8376.958526
490.0,2898,8379.39861
315.0,3272,8423.098619
265.0,2772,8425.301084
275.0,3174,8427.786605
485.0,4496,8431.138607
470.0,4380,8434.472581
530.0,4226,8437.733122
485.0,4496,8441.115615
365.0,4178,8444.447946
545.0,4240,8447.791503
320.0,3244,8450.386085
370.0,3764,8494.614278
225.0,2588,8496.715741
260.0,2900,8499.05109
335.0,3900,8502.83866
335.0,3900,8507.800894
450.0,4772,8511.77377
335.0,3900,8515.338968
545.0,5798,8521.005573
360.0,2954,8526.487241
545.0,2926,8579.742865
460.0,2826,8582.434679
290.0,3246,8585.079957
420.0,4837,8588.97845
870.0,4726,8592.695334
870.0,4726,8596.639412
435.0,4220,8600.012938
590.0,3686,8602.949556
425.0,4216,8606.406068
210.0,2324,8650.411366
155.0,2042,8652.10374
300.0,3360,8654.896197
520.0,3118,8657.428379
530.0,2940,8659.891501
365.0,4376,8663.395907
325.0,3564,8666.204726
325.0,3564,8669.010724
700.0,4884,8672.835896
365.0,4138,8676.224406
310.0,3070,8720.501767
390.0,4030,8723.838396
260.0,2832,8726.097457
300.0,3140,8728.625622
455.0,4584,8732.635363
225.0,2512,8778.681736
790.0,4390,8782.13784
420.0,4310,8785.517018
620.0,3360,8788.17812
375.0,4730,8791.802004
620.0,3360,8794.457902
535.0,3122,8796.947089
460.0,2758,8799.174837
515.0,2804,8801.550149
310.0,3128,8804.047621
640.0,4670,8848.22826
565.0,3212,8850.799921
360.0,3204,8853.293048
680.0,4440,8856.629083
495.0,4702,8860.141516
450.0,4300,8863.482229
405.0,4210,8866.652702
285.0,2884,8868.887475
290.0,3932,8872.036492
720.0,4674,8875.65549
620.0,4226,8919.515064
290.0,2966,8921.882067
335.0,2892,8924.138907
560.0,2960,8926.385082
665.0,3874,8929.339305
665.0,3874,8932.328217
665.0,3874,8935.282882
215.0,2506,8937.304132
395.0,4058,8940.544775
455.0,4496,8985.077722
560.0,4048,8988.289164
380.0,3758,8991.3195
545.0,3856,8994.366204
805.0,3958,8997.467587
390.0,4292,9000.894677
805.0,3958,9004.027979
805.0,3958,9007.051177
135.0,1912,9008.607194
305.0,2908,9051.714655
735.0,4066,9055.007558
345.0,2832,9057.307001
515.0,3298,9059.905002
420.0,3354,9062.605092
160.0,1438,9063.752494
285.0,2860,9066.035496
410.0,3262,9068.576049
650.0,4326,9071.938552
650.0,4326,9075.286409
650.0,4326,9078.603412
420.0,4234,9122.716942
225.0,2986,9125.015428
420.0,4272,9128.468983
420.0,4240,9131.919063
530.0,3186,9175.418446
475.0,4478,9178.816448
420.0,4256,9182.453386
385.0,4268,9185.767719
385.0,4268,9189.033532
385.0,4268,9192.274532
365.0,3130,9194.77102
180.0,1374,9195.912026
290.0,3250,9198.537492
420.0,4588,9202.141756
215.0,2584,9244.506716
365.0,4218,9247.877717
460.0,2874,9250.219031
550.0,3076,9252.580066
440.0,4638,9256.397125
550.0,3076,9258.788313
550.0,3076,9261.171785
925.0,4870,9265.052785
755.0,5362,9310.363494
275.0,2932,9312.720099
480.0,3302,9315.350754
260.0,2690,9317.47597
620.0,4282,9320.818062
345.0,3006,9323.129482
335.0,2982,9325.444393
335.0,2982,9327.70903
345.0,3006,9330.034533
590.0,4220,9333.393966
260.0,2758,9376.573402
290.0,3082,9379.000453
500.0,2836,9381.285863
210.0,2464,9383.240516
250.0,2520,9385.324294
210.0,2400,9387.235451
470.0,4984,9390.947273
440.0,4596,9394.463943
315.0,3154,9396.939342
470.0,4984,9400.736461
470.0,4984,9404.520196
695.0,4924,9449.817037
635.0,4276,9453.424698
460.0,2780,9455.615122
345.0,3852,9458.729996
625.0,4340,9502.970979
290.0,2662,9504.94769
620.0,3270,9507.51661
260.0,2802,9509.664849
290.0,2662,9511.719138
620.0,3270,9514.227392
435.0,4282,9517.684719
425.0,4276,9521.063492
640.0,3844,9524.100204
440.0,2768,9526.340204
450.0,4312,9570.991852
395.0,3276,9573.570852
365.0,3066,9575.913851
365.0,3066,9578.275138
390.0,3514,9580.978639
365.0,3066,9583.325553
160.0,1602,9584.632827
455.0,2796,9586.88981
415.0,2630,9589.013803
620.0,4256,9592.387115
365.0,3968,9636.063247
225.0,2530,9638.170681
290.0,2822,9640.394131
625.0,3440,9642.954365
415.0,3342,9645.485176
435.0,4242,9648.646953
415.0,3342,9651.181347
390.0,4422,9654.699647
260.0,2936,9657.047035
95.0,1158,9698.668511
315.0,2896,9701.117568
125.0,1724,9702.589568
145.0,1516,9703.84757
655.0,4230,9707.223593
455.0,4232,9710.650579
540.0,4664,9714.227862
540.0,4664,9717.882237
390.0,4144,9721.075236
540.0,4664,9724.628068
850.0,4568,9728.373962
565.0,3112,9771.808819
590.0,4274,9775.152518
235.0,2558,9777.218115
280.0,2852,9779.506572
440.0,4540,9783.256572
465.0,4946,9787.104638
330.0,2860,9789.248063
465.0,4946,9793.003365
390.0,4150,9796.168905
260.0,2942,9839.556604
285.0,2886,9841.919885
335.0,3324,9844.595204
80.0,1314,9845.671202
110.0,1210,9846.610515
650.0,4316,9850.073987
645.0,4304,9897.625478
345.0,2774,9900.095191
420.0,4342,9903.884439
645.0,4020,9907.519932
420.0,4342,9911.216979
605.0,5852,9916.172353
600.0,5730,9920.782324
260.0,2966,9923.131595
120.0,1340,9924.250898
210.0,2446,9926.243519
210.0,2180,9968.830586
285.0,3638,9971.824191
485.0,2854,9974.068438
460.0,5002,9977.86662
290.0,2834,9979.984617
590.0,4168,9983.207994
595.0,4038,9986.253638
295.0,2740,9988.437099
290.0,2824,9990.718099
100.0,1034,9991.496397
260.0,2778,9993.722397
420.0,4124,10038.661085
225.0,2562,10040.707082
335.0,3082,10043.162302
470.0,4574,10046.656303
470.0,4318,10049.932517
715.0,4498,10053.350685
850.0,4378,10056.632723
715.0,4498,10060.049496
270.0,2860,10062.448839
345.0,3108,10064.917129
420.0,4168,10108.916344
535.0,3016,10111.341324
255.0,2864,10113.614663
515.0,3558,10116.420064
450.0,4510,10119.820386
300.0,2898,10122.033417
750.0,5944,10126.47185
750.0,5944,10130.911902
300.0,2898,10133.080171
290.0,2860,10135.411168
300.0,2724,10178.189458
435.0,4614,10181.884921
315.0,2784,10184.120267
230.0,3326,10186.815798
390.0,3072,10189.341189
320.0,3206,10232.319927
405.0,4260,10235.662258
405.0,4260,10239.047073
470.0,4288,10242.336894
405.0,4260,10245.550322
365.0,4214,10248.86132
625.0,4928,10252.719522
545.0,3022,10255.189542
420.0,4312,10299.933565
335.0,2984,10302.569881
330.0,2802,10304.794392
480.0,4382,10308.117907
795.0,4446,10311.541887
380.0,4304,10314.894889
480.0,4382,10318.297529
465.0,2782,10320.537674
500.0,4882,10324.494287
300.0,2858,10326.822303
435.0,4372,10371.429162
450.0,4278,10374.845721
650.0,4508,10378.351712
590.0,4224,10381.546694
590.0,4224,10385.107121
330.0,2906,10387.506466
590.0,4224,10390.707447
155.0,1414,10391.852637
155.0,1488,10393.02464
210.0,3692,10396.117551
260.0,2892,10438.973617
425.0,4332,10442.51305
505.0,3226,10445.112468
755.0,5190,10449.084919
475.0,4744,10452.610334
300.0,2862,10454.86433
475.0,5084,10458.681457
475.0,5084,10462.5428
435.0,4278,10466.024173
930.0,4656,10510.085028
445.0,4206,10513.946204
630.0,4268,10517.374803
310.0,3196,10519.886377
420.0,3074,10522.255347
210.0,2648,10524.220349
210.0,2648,10526.214722
335.0,3282,10528.699935
590.0,3936,10572.409914
610.0,5314,10576.64688
290.0,2942,10578.959172
365.0,2830,10581.299402
290.0,2872,10624.531527
410.0,2586,10626.555528
450.0,4542,10630.013527
345.0,3174,10632.370529
640.0,3542,10635.055612
640.0,3542,10637.741514
210.0,2440,10639.714277
165.0,1518,10640.882445
210.0,1488,10642.065408
545.0,3288,10644.699069
240.0,2492,10646.691101
290.0,2864,10648.932791
525.0,4686,10693.591313
330.0,2852,10695.793313
320.0,2654,10697.941334
365.0,3918,10700.887285
320.0,2654,10702.94792
365.0,3862,10705.878281
290.0,2748,10708.137948
340.0,3250,10710.772926
530.0,2858,10713.080416
435.0,4284,10757.715023
500.0,3180,10760.272677
135.0,1892,10761.795671
335.0,3202,10764.288672
945.0,3992,10767.366954
945.0,3992,10770.436909
435.0,4318,10773.767967
945.0,3992,10776.834969
335.0,3198,10779.487066
210.0,2294,10781.354483
460.0,2868,10824.650672
850.0,4398,10828.21445
620.0,4198,10831.572682
820.0,4300,10834.963801
320.0,2746,10837.055272
285.0,2732,10839.238294
745.0,4838,10842.948272
320.0,2746,10845.058532
400.0,3882,10888.618237
395.0,3452,10891.528613
655.0,3952,10894.644055
500.0,2800,10896.870563
260.0,2700,10899.267236
485.0,2964,10901.658348
420.0,3220,10945.086172
490.0,4388,10948.432415
600.0,3106,10950.947837
600.0,3106,10953.264976
275.0,2834,10955.464381
210.0,3088,10957.924395
380.0,3110,10960.475374
375.0,3318,10963.155887
495.0,4812,10966.939356
215.0,2522,11010.089984
535.0,3094,11012.549315
475.0,2768,11014.641411
865.0,3922,11017.600576
865.0,3922,11020.604581
315.0,2698,11022.696577
315.0,2698,11024.723053
425.0,2764,11027.038052
470.0,4576,11030.692166
285.0,2674,11032.779544
490.0,2810,11075.867881
155.0,1514,11077.105136
260.0,2684,11079.244377
290.0,2962,11081.636734
390.0,3172,11084.096974
1005.0,4484,11087.567043
1005.0,4484,11091.005666
635.0,4530,11094.478453
635.0,4530,11097.947455
395.0,4228,11101.413984
550.0,3964,11104.556006
180.0,2282,11147.223188
415.0,2580,11149.361191
285.0,2894,11151.648196
380.0,3182,11154.222188
450.0,4924,11157.963694
565.0,4020,11161.055897
550.0,4068,11164.219796
550.0,4068,11167.308163
565.0,4020,11170.391698
535.0,3204,11172.949201
210.0,2604,11216.228483
345.0,2810,11218.541895
105.0,1202,11219.502359
465.0,3064,11221.909339
180.0,1818,11223.363404
650.0,4282,11226.768999
225.0,2476,11228.696327
320.0,3136,11231.475835
545.0,3962,11234.920069
290.0,2860,11237.447655
520.0,2874,11239.973346
225.0,2470,11284.668002
415.0,3156,11287.19281
390.0,4300,11290.660263
635.0,4284,11294.06165
555.0,3144,11296.591629
410.0,3392,11339.642666
740.0,5268,11343.60667
740.0,5268,11347.554414
740.0,5268,11351.475734
325.0,2966,11353.705732
365.0,4190,11357.014881
210.0,2124,11358.968388
625.0,4942,11362.924388
285.0,2730,11365.099652
210.0,2050,11407.75723
300.0,2810,11409.939345
650.0,4266,11413.21285
620.0,4110,11416.32816
620.0,4110,11419.471203
620.0,4110,11422.651313
620.0,4110,11425.784311
365.0,3838,11428.932332
225.0,2548,11430.957928
390.0,4122,11434.215546
450.0,4364,11478.239198
535.0,3408,11480.986456
520.0,4112,11484.214108
640.0,4954,11488.008506
390.0,3116,11490.484823
415.0,4604,11494.002507
640.0,4954,11497.763632
275.0,2850,11500.166103
425.0,5261,11545.888716
570.0,4276,11549.277195
210.0,2284,11551.099195
710.0,4414,11554.650813
0.0,1654,11555.933814
290.0,2968,11558.28475
470.0,4644,11561.800249
290.0,2724,11563.839634
595.0,4332,11567.152187
210.0,2372,11569.119876
410.0,2530,11611.966008
495.0,4306,11615.457262
285.0,2728,11617.707988
420.0,4160,11621.074478
245.0,2738,11623.275745
765.0,5430,11668.624113
260.0,2744,11670.718575
210.0,2618,11672.718981
260.0,2744,11674.860982
465.0,4520,11678.363256
255.0,4344,11681.853896
285.0,2800,11684.119954
460.0,2862,11686.491645
650.0,4480,11690.063697
260.0,2698,11733.353192
270.0,2578,11735.424224
485.0,2890,11737.656526
515.0,2834,11739.790858
315.0,2992,11742.098057
740.0,4654,11745.621225
260.0,2868,11747.78809
360.0,2894,11750.148161
390.0,4128,11753.463424
365.0,3044,11755.872706
125.0,1838,11757.390733
290.0,3502,11801.457197
225.0,2514,11803.488562
500.0,4710,11807.223007
525.0,4598,11810.887009
470.0,4664,11814.477171
470.0,4664,11818.192717
470.0,4664,11821.849181
155.0,1528,11823.004666
185.0,1698,11824.392066
520.0,3118,11826.97033
210.0,1912,11828.506331
215.0,2422,11874.142287
240.0,2476,11876.340434
155.0,1496,11877.689831
320.0,2786,11880.265251
400.0,3208,11883.090896
210.0,2462,11885.220542
715.0,5442,11889.923447
485.0,4648,11893.865898
620.0,4106,11897.150004
440.0,2780,11899.486086
465.0,2886,11943.552832
210.0,2306,11945.501832
210.0,1884,11947.021975
365.0,4240,11950.5097
180.0,1574,11951.707086
520.0,4574,11955.405599
620.0,4224,11958.699234
620.0,4224,11961.958627
285.0,4594,11965.519831
420.0,4276,11968.838134
285.0,4594,11972.335533
425.0,4944,12017.486193
805.0,4912,12021.269949
290.0,2942,12023.592667
180.0,1686,12024.963761
225.0,2560,12026.997612
535.0,3084,12070.291703
295.0,3008,12072.622332
260.0,2846,12074.805848
260.0,2846,12076.996831
300.0,2960,12079.357847
635.0,4550,12082.846963
260.0,2892,12085.230164
155.0,2052,12086.874165
765.0,4216,12090.278518
285.0,2682,12092.42998
210.0,2364,12094.328985
155.0,1880,12139.331037
135.0,1232,12140.299206
470.0,4340,12143.770185
365.0,3884,12146.719184
895.0,4900,12150.515625
895.0,4900,12154.243625
365.0,3884,12157.338629
260.0,2664,12159.487843
215.0,2484,12161.538464
260.0,2860,12163.804463
295.0,3360,12208.497333
470.0,4452,12212.152284
625.0,4374,12215.687576
635.0,4590,12219.177609
625.0,4630,12222.808065
625.0,4630,12226.359065
475.0,4552,12229.842306
635.0,4590,12233.383585
390.0,4052,12236.791501
465.0,4496,12281.686593
485.0,2862,12283.972492
670.0,4582,12287.628954
390.0,4206,12291.033505
715.0,4690,12294.588199
210.0,2376,12296.458221
715.0,4690,12300.062202
210.0,2376,12301.93328
210.0,2376,12303.754283
235.0,2632,12305.942282
100.0,1376,12348.253582
260.0,2936,12350.670502
330.0,2840,12352.922499
410.0,3022,12355.3975
640.0,2938,12357.75782
240.0,2806,12359.97682
360.0,3980,12404.401888
590.0,4280,12407.766319
590.0,4280,12411.084684
425.0,4244,12414.417943
420.0,4170,12417.713016
680.0,5372,12421.942015
390.0,3168,12424.513294
245.0,2670,12426.707398
425.0,2826,12429.019826
390.0,4168,12473.715154
670.0,4484,12477.195225
1005.0,5354,12481.264602
225.0,2460,12483.148605
495.0,4688,12486.883432
225.0,2460,12488.78382
285.0,2792,12491.0048
395.0,4078,12494.280195
590.0,4156,12497.666688
65.0,1610,12498.976691
370.0,3318,12542.968659
525.0,2878,12545.313138
285.0,2824,12547.536135
365.0,3178,12549.956315
240.0,2688,12551.96831
365.0,3178,12554.484983
425.0,4262,12557.772244
225.0,2454,12559.779268
590.0,4270,12563.21127
715.0,4078,12607.78887
240.0,2580,12609.939887
360.0,2898,12612.272436
330.0,2834,12614.534646
820.0,4458,12618.046645
390.0,3226,12620.495668
550.0,3286,12623.079646
615.0,4438,12626.468965
390.0,3226,12628.942473
185.0,1464,12630.169466
225.0,2516,12632.185869
360.0,2964,12675.986635
695.0,4446,12679.502637
290.0,3178,12682.090159
315.0,2772,12684.31016
180.0,2158,12686.171566
310.0,2820,12688.357076
625.0,4272,12691.670775
425.0,2870,12693.904185
425.0,2870,12696.15813
625.0,4272,12699.49553
535.0,3264,12743.926474
310.0,3262,12746.701722
345.0,3180,12749.300809
340.0,3078,12751.782804
190.0,1586,12753.05389
470.0,4916,12797.869028
480.0,4412,12801.242044
480.0,2624,12803.319025
475.0,3026,12805.674023
480.0,2624,12807.767043
425.0,4430,12811.24118
355.0,3948,12814.466567
315.0,2670,12816.616643
700.0,4332,12820.086846
390.0,4100,12864.665854
310.0,2960,12867.090927
410.0,2638,12869.220925
465.0,2988,12871.597907
420.0,4456,12875.057011
420.0,4456,12878.567008
210.0,2000,12880.118032
420.0,4603,12883.785003
620.0,4194,12887.125524
290.0,2766,12930.537074
210.0,2462,12932.512452
590.0,3308,12935.145138
420.0,4274,12938.573139
480.0,4424,12941.869449
565.0,3982,12944.849454
565.0,3982,12947.888452
720.0,4584,12951.38096
435.0,4268,12954.87641
270.0,2866,12957.172405
515.0,2872,13000.360164
215.0,2590,13002.499248
210.0,2412,13004.407631
590.0,4114,13007.676636
470.0,4386,13011.265368
745.0,4196,13014.495033
545.0,3406,13017.254356
745.0,4196,13020.524268
340.0,3048,13022.900492
210.0,2344,13024.764565
345.0,3162,13068.091886
225.0,2890,13070.488886
245.0,2674,13072.607238
210.0,2638,13074.783239
275.0,3460,13077.554237
520.0,2910,13079.919238
570.0,3986,13082.988262
420.0,4631,13086.516575
315.0,2784,13088.607873
420.0,4631,13092.128363
420.0,4631,13095.679626
435.0,4384,13140.146373
410.0,2500,13142.17351
225.0,2450,13144.159826
85.0,1184,13145.133818
390.0,4042,13148.375143
285.0,2906,13192.169848
420.0,3518,13194.955006
290.0,3134,13197.402282
360.0,4040,13200.492342
420.0,4222,13203.757036
420.0,4222,13206.990536
290.0,3000,13209.374889
740.0,4396,13212.854761
180.0,1624,13214.115791
315.0,3168,13216.619759
365.0,4360,13261.220049
210.0,2486,13263.219549
515.0,2696,13265.347549
340.0,3282,13267.97555
620.0,4174,13271.196341
620.0,4174,13274.374676
340.0,3282,13276.87525
315.0,2918,13279.224255
335.0,2934,13281.6403
335.0,3130,13284.130544
315.0,3038,13328.02189
180.0,1894,13329.556914
240.0,2976,13332.007342
300.0,2824,13334.23915
390.0,3952,13337.242565
395.0,4298,13340.474674
710.0,5984,13344.983674
710.0,5984,13349.519801
395.0,4298,13352.766682
415.0,3924,13355.929802
180.0,2408,13398.959725
465.0,4128,13402.365858
210.0,2236,13404.130169
270.0,2802,13406.37917
590.0,3130,13408.956877
125.0,1650,13410.236876
755.0,5146,13414.232583
395.0,3042,13416.545646
395.0,3042,13419.039647
225.0,2984,13421.458855
755.0,5146,13425.458384
240.0,2748,13469.183997
225.0,2528,13471.330995
275.0,3280,13473.941237
340.0,3166,13476.548234
180.0,1914,13478.156234
390.0,4098,13481.455235
775.0,4696,13526.495496
670.0,4448,13529.856636
850.0,4809,13533.569421
850.0,4809,13537.328558
850.0,4809,13540.955785
345.0,2874,13543.413121
460.0,2750,13545.61615
670.0,4144,13548.94924
370.0,2800,13551.266727
225.0,2674,13594.824729
210.0,2376,13596.761747
60.0,1178,13597.781044
635.0,4424,13601.236429
515.0,5004,13605.205424
620.0,4424,13608.5646
515.0,5004,13612.288032
620.0,4028,13615.403342
695.0,4612,13619.103364
415.0,2516,13621.065769
410.0,2720,13623.28757
275.0,3000,13666.80325
455.0,2912,13669.156623
420.0,4358,13672.656624
785.0,7856,13678.757349
365.0,4278,13682.006642
365.0,4278,13685.29657
590.0,3222,13687.721566
590.0,3222,13690.234642
310.0,3032,13692.686639
260.0,2860,13695.075636
390.0,4130,13739.803533
225.0,2644,13741.945533
225.0,2790,13744.169848
335.0,3168,13746.768276
370.0,3392,13749.441143
290.0,3072,13751.821524
255.0,3084,13754.308697
255.0,3084,13756.632933
290.0,3072,13759.032911
180.0,1484,13760.255339
435.0,4126,13804.957336
240.0,2792,13807.256426
435.0,4562,13810.879753
240.0,2868,13813.15722
465.0,2908,13815.517498
60.0,1494,13816.807942
335.0,3082,13819.422308
335.0,3082,13822.120719
240.0,3036,13824.777726
475.0,4674,13828.788864
435.0,3902,13832.117179
485.0,4574,13880.601377
120.0,1920,13882.212384
640.0,4332,13885.70159
215.0,2476,13887.731406
305.0,2808,13890.072588
210.0,2590,13934.326819
610.0,4388,13937.767078
345.0,3954,13940.809102
610.0,4476,13944.255532
610.0,4476,13947.703262
610.0,4476,13951.13135
460.0,2780,13953.464328
210.0,2722,13955.657081
210.0,2468,13957.671083
330.0,3036,13960.187906
405.0,3138,14004.788543
285.0,2806,14007.141917
215.0,2578,14009.232922
625.0,3346,14011.918065
470.0,4262,14015.14031
850.0,7116,14020.565206
595.0,3284,14023.108174
850.0,7116,14028.468623
300.0,3204,14031.065724
210.0,2486,14033.066728
415.0,2446,14034.994726
80.0,1190,14035.985724
345.0,3958,14081.456019
315.0,2728,14083.655511
345.0,2480,14085.639267
80.0,1118,14086.486267
210.0,2464,14088.402287
170.0,1984,14089.956273
170.0,1984,14091.466647
645.0,4286,14094.740682
645.0,4286,14098.060999
485.0,2802,14100.376691
290.0,2896,14102.810092
260.0,2900,14147.077146
470.0,4224,14150.50411
335.0,3272,14153.126091
480.0,3294,14155.84609
485.0,2616,14157.895465
365.0,3176,14160.382899
365.0,3176,14162.881898
365.0,3176,14165.356098
360.0,3074,14167.798242
470.0,3016,14212.274574
590.0,4190,14215.628572
230.0,2476,14217.657593
560.0,2886,14219.96246
240.0,2862,14222.296803
315.0,2716,14224.496884
390.0,3006,14268.191761
365.0,3688,14271.05476
365.0,3688,14273.974405
365.0,3688,14276.816576
625.0,4506,14280.26609
390.0,3060,14282.729469
490.0,4006,14285.922474
290.0,2740,14288.156562
340.0,2578,14290.264599
185.0,2154,14292.005597
210.0,1770,14334.725571
505.0,2870,14337.039185
155.0,2266,14338.857645
565.0,4140,14342.046646
665.0,3952,14345.073643
565.0,4140,14348.283992
565.0,4140,14351.493963
210.0,2312,14353.3695
210.0,1684,14354.699499
365.0,3204,14357.27389
490.0,3568,14360.288893
285.0,2766,14403.55491
410.0,4030,14406.734365
340.0,3184,14409.284365
520.0,4212,14412.506386
520.0,4212,14415.901366
620.0,3920,14418.927634
535.0,3344,14421.557305
285.0,2772,14423.758376
475.0,5375,14469.15744
550.0,2924,14471.55511
440.0,2936,14473.935369
180.0,2226,14475.737366
215.0,2506,14477.763365
225.0,2558,14479.798369
365.0,3290,14482.407366
365.0,3290,14484.913365
365.0,3290,14487.519991
650.0,4566,14491.060217
265.0,2862,14493.433988
155.0,1688,14536.918591
240.0,2536,14538.988934
180.0,1832,14540.466934
695.0,4592,14544.148351
535.0,3114,14546.625377
180.0,1838,14548.103413
210.0,2062,14549.734413
450.0,4456,14553.110805
420.0,4749,14556.687147
650.0,4128,14559.863166
420.0,4749,14563.482609
375.0,4256,14608.832886
440.0,5554,14613.191152
390.0,4072,14616.439663
345.0,3200,14618.940662
225.0,2564,14662.133856
835.0,4232,14665.407264
340.0,3186,14667.897664
625.0,5295,14671.884637
340.0,3186,14674.347979
345.0,3150,14676.78617
420.0,3704,14679.808592
565.0,4334,14683.349591
760.0,5892,14729.236627
495.0,5172,14733.436006
315.0,2854,14735.707857
535.0,4064,14738.869677
535.0,4064,14742.000953
535.0,4064,14745.162683
375.0,4076,14748.241993
210.0,2600,14750.385485
155.0,1772,14751.807455
210.0,2578,14753.860458
495.0,4442,14798.427546
390.0,4250,14801.948873
320.0,3470,14804.75797
390.0,4340,14808.116442
265.0,2900,14810.488446
260.0,2914,14812.759446
625.0,4344,14816.33575
260.0,2914,14818.649775
210.0,2622,14820.752466
425.0,4640,14866.19952
210.0,2722,14868.657525
210.0,2266,14870.767823
315.0,4082,14874.606169
100.0,1690,14876.139631
315.0,2946,14878.76963
380.0,3584,14881.859081
455.0,3808,14885.208889
620.0,4154,14888.888122
455.0,3808,14892.211569
330.0,3382,14937.241724
210.0,2140,14938.971724
390.0,3298,14941.585183
460.0,2864,14943.940283
440.0,3024,14946.362862
105.0,1360,14947.476863
180.0,2158,14949.207861
300.0,4164,14994.530693
545.0,3028,14996.806236
420.0,4052,14999.975132
280.0,3152,15002.440129
545.0,3028,15004.71741
260.0,2814,15007.036409
420.0,4269,15010.614627
515.0,2746,15012.888625
360.0,3178,15015.529101
260.0,2870,15059.232523
210.0,2114,15060.940522
360.0,4134,15064.211932
615.0,4949,15068.096925
285.0,2814,15070.264431
615.0,4949,15074.071432
495.0,5316,15078.153857
455.0,2582,15080.230309
240.0,2908,15082.557595
255.0,2788,15084.707572
345.0,2866,15087.041639
210.0,2324,15130.454697
380.0,3972,15133.649268
165.0,1966,15135.219268
375.0,3640,15138.066203
395.0,5302,15142.238197
315.0,3514,15144.924349
330.0,2876,15147.198031
330.0,2876,15149.416681
285.0,2848,15151.781685
180.0,1932,15153.321887
300.0,2800,15155.652878
295.0,3006,15199.675909
390.0,4116,15203.026909
575.0,5556,15207.490086
360.0,3252,15209.986109
360.0,3252,15212.50514
270.0,2950,15214.797448
225.0,2452,15216.750893
360.0,3252,15219.305894
275.0,3002,15221.729894
210.0,1974,15265.246685
670.0,5058,15269.389997
365.0,3960,15272.552029
510.0,3076,15275.078999
100.0,1664,15276.357999
635.0,3644,15279.292003
645.0,7390,15285.054432
260.0,2774,15287.230947
365.0,3300,15289.8223
260.0,2774,15291.983302
260.0,2628,15335.123513
505.0,2792,15337.351893
155.0,2114,15339.118176
125.0,1692,15340.432192
295.0,2854,15342.807421
310.0,2766,15345.019439
180.0,2186,15346.757417
330.0,3264,15390.848648
365.0,3260,15393.338057
495.0,3762,15396.271036
495.0,3762,15399.381014
350.0,3864,15402.375017
400.0,3550,15405.155351
210.0,2316,15407.068354
105.0,1186,15408.070347
210.0,2374,15410.023907
425.0,2762,15412.321348
115.0,1570,15413.605348
125.0,1826,15415.07035
665.0,3756,15459.737487
155.0,1940,15461.312558
285.0,2774,15463.491867
625.0,4128,15466.664555
670.0,4524,15470.195659
670.0,4524,15473.697953
625.0,4128,15476.868974
640.0,3406,15479.603417
300.0,2784,15481.80214
215.0,2608,15483.871452
90.0,1176,15484.82453
310.0,2792,15528.542696
620.0,4074,15531.841696
180.0,2336,15533.7757
240.0,2478,15535.7167
660.0,3690,15538.590696
355.0,3796,15541.577852
660.0,3690,15544.464271
290.0,3814,15547.40344
215.0,2492,15549.508443
65.0,1116,15550.357443
345.0,2842,15552.677855
500.0,4228,15597.525862
260.0,2710,15599.729861
125.0,1854,15601.238331
240.0,2652,15603.353328
440.0,3554,15606.220585
210.0,1676,15607.555583
505.0,5048,15611.446778
275.0,2862,15613.754117
210.0,1676,15615.016401
120.0,2026,15616.653406
315.0,3088,15660.807756
285.0,2746,15663.00876
215.0,2504,15665.057759
575.0,5528,15669.403758
210.0,2430,15671.426763
395.0,3546,15715.820737
355.0,2842,15718.185739
240.0,2868,15720.362741
240.0,2868,15722.734765
385.0,5496,15728.553174
180.0,2416,15731.073113
285.0,2866,15733.393302
210.0,2422,15735.403303
590.0,4000,15738.630425
490.0,3398,15741.375046
335.0,2822,15785.271522
210.0,2086,15787.015234
650.0,4132,15790.275186
600.0,3744,15793.19961
510.0,5276,15797.456342
510.0,5276,15801.755556
210.0,2444,15803.646556
450.0,3290,15806.569177
260.0,2710,15809.023718
600.0,5014,15813.491227
410.0,2854,15860.224544
440.0,2778,15862.739492
260.0,2854,15865.449833
395.0,3078,15867.973438
400.0,3876,15870.990688
500.0,4172,15874.203315
770.0,6500,15879.302314
770.0,6500,15884.547122
275.0,2998,15886.965119
210.0,2594,15889.056244
460.0,4236,15933.814944
225.0,2418,15935.734343
125.0,2084,15937.455345
305.0,2944,15939.806432
210.0,2344,15941.686749
335.0,3220,15944.184158
405.0,4104,15947.319801
405.0,4104,15950.460062
160.0,2260,15952.185184
405.0,4104,15955.424131
210.0,1578,15956.659128
315.0,2798,15958.972535
405.0,4316,16003.673225
180.0,1934,16005.246412
210.0,2386,16007.161672
155.0,1968,16008.772086
240.0,2362,16010.689485
380.0,2086,16012.434727
450.0,3718,16015.322492
155.0,1762,16016.70347
365.0,4132,16019.974761
155.0,1762,16021.402851
665.0,4572,16024.978468
230.0,1778,16067.856977
365.0,3432,16070.691618
130.0,1936,16072.250848
180.0,2422,16074.285852
335.0,3236,16076.989848
210.0,2370,16078.93222
395.0,3896,16123.552203
570.0,3668,16126.388252
520.0,3096,16128.793529
520.0,3096,16131.124523
590.0,3608,16133.956529
520.0,3096,16136.424814
210.0,2340,16138.333991
360.0,3796,16141.38918
180.0,1614,16142.680864
215.0,2200,16144.453979
180.0,1812,16145.890984
