#{"t_start": 1686321034.663134, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
420.0,3150,14871.359694
470.0,4010,14874.573693
170.0,1604,14875.807994
285.0,2242,14877.612997
470.0,4010,14880.791418
85.0,1390,14904.106749
260.0,2605,14906.340749
180.0,1868,14907.795749
730.0,3948,14933.017957
480.0,4324,14936.534364
485.0,2778,14938.870397
485.0,2905,14963.265138
315.0,2342,14965.149941
485.0,2924,14967.464481
230.0,2432,14969.476657
230.0,2432,14971.469656
485.0,2924,14973.822131
470.0,3104,14976.41013
185.0,2176,14978.245131
105.0,1250,15001.31995
215.0,1494,15002.62133
145.0,1894,15004.106583
610.0,4482,15030.550217
230.0,1580,15031.985301
545.0,3022,15034.505475
195.0,2156,15036.270963
610.0,4648,15039.916797
610.0,4642,15043.625259
415.0,4850,15047.539277
415.0,4850,15051.39291
170.0,2114,15075.583716
315.0,2996,15078.106544
165.0,1574,15079.391524
260.0,2720,15081.621524
135.0,1300,15105.103994
290.0,2692,15107.297464
125.0,1414,15108.468464
405.0,3739,15111.508152
225.0,2392,15135.575137
240.0,2492,15137.550122
240.0,2864,15139.775596
240.0,2864,15142.185038
725.0,4398,15145.715109
400.0,2952,15148.143163
360.0,2720,15150.36365
420.0,3956,15176.150625
425.0,3916,15179.448649
365.0,2782,15203.854131
215.0,2414,15205.977548
290.0,3416,15208.67643
315.0,2584,15210.8352
405.0,2692,15212.949955
315.0,2584,15215.060101
755.0,4992,15218.987883
235.0,2186,15220.832882
275.0,2710,15245.350738
315.0,3076,15247.876735
360.0,2550,15250.044959
250.0,2580,15274.628472
170.0,1668,15275.97488
330.0,3820,15279.067373
325.0,2790,15303.761238
450.0,4787,15307.653783
285.0,2614,15309.796627
415.0,3146,15312.347043
495.0,2458,15314.390311
280.0,2318,15316.314448
380.0,2862,15318.730448
805.0,4070,15344.614142
550.0,2698,15346.83859
335.0,2638,15349.007008
225.0,2994,15374.024182
330.0,2372,15375.93465
430.0,2450,15377.934886
320.0,3372,15380.642882
320.0,2436,15382.603388
910.0,6360,15387.637453
315.0,2626,15389.841817
435.0,2894,15392.209054
240.0,2690,15416.760658
340.0,2946,15419.189686
380.0,2384,15421.160263
345.0,2906,15446.098322
800.0,5156,15450.266431
285.0,2254,15452.060937
480.0,4154,15455.432827
480.0,4154,15458.811023
345.0,3270,15461.354023
345.0,3270,15463.927841
775.0,3834,15489.498187
825.0,3920,15492.671997
210.0,2932,15517.790205
315.0,2466,15519.795157
335.0,3284,15522.527334
395.0,3870,15548.356567
335.0,2708,15550.541568
415.0,3328,15553.545274
415.0,3328,15556.167703
335.0,2708,15558.457035
320.0,2568,15560.579545
685.0,4304,15586.585701
630.0,3148,15589.191421
420.0,4288,15615.254508
290.0,2750,15617.711191
285.0,2782,15620.259185
315.0,2910,15622.787502
800.0,5170,15626.859088
620.0,3626,15629.802479
320.0,2454,15631.749694
320.0,2454,15633.844414
265.0,2916,15658.888451
140.0,1340,15659.976468
875.0,4582,15663.722651
695.0,4154,15689.378363
260.0,2626,15691.523394
240.0,2250,15715.641319
150.0,1496,15716.880713
415.0,3578,15719.746185
285.0,2520,15721.865182
650.0,4342,15725.275471
375.0,3472,15727.998488
650.0,4342,15731.660202
310.0,3316,15734.557075
385.0,4062,15760.213121
340.0,2414,15762.18403
315.0,2693,15764.426036
225.0,2378,15788.880972
260.0,2690,15791.167512
290.0,3166,15793.889077
340.0,2222,15795.641057
565.0,3086,15798.187161
230.0,2230,15800.10464
340.0,2222,15801.922052
215.0,1786,15803.394049
235.0,3998,15829.256311
260.0,2212,15831.193311
410.0,3044,15856.651832
270.0,1980,15858.667625
370.0,2606,15861.156974
330.0,2592,15863.654138
215.0,1580,15889.442318
230.0,2050,15891.388316
150.0,1462,15892.723709
345.0,2400,15894.917997
210.0,2080,15896.826088
150.0,1462,15898.241083
520.0,3824,15901.972473
465.0,3388,15928.460388
540.0,3948,15931.871887
140.0,1664,15933.366534
615.0,3410,15958.682868
405.0,2746,15960.926883
555.0,4466,15964.490394
315.0,3194,15967.389721
315.0,3194,15970.034939
225.0,1872,15971.53594
225.0,1872,15973.010174
310.0,3230,15998.267013
285.0,3112,16000.881415
100.0,1222,16001.982399
230.0,2838,16004.266397
85.0,1058,16027.539109
635.0,4600,16031.327657
260.0,2946,16033.921619
190.0,2352,16058.173381
210.0,1888,16059.617383
390.0,3464,16062.491379
295.0,2876,16064.705186
170.0,1732,16066.12319
310.0,2118,16067.840034
135.0,1770,16069.321855
650.0,3108,16071.942327
350.0,3224,16097.065367
230.0,2320,16099.03013
370.0,3354,16101.806448
120.0,1516,16125.920725
270.0,2858,16128.219723
300.0,2984,16130.639528
305.0,3302,16133.214222
150.0,1640,16134.604221
485.0,2988,16136.97322
305.0,3302,16139.534948
275.0,2962,16142.060528
595.0,3690,16167.777519
940.0,5164,16172.040123
230.0,2494,16196.802259
285.0,2604,16199.025336
345.0,2816,16201.327396
605.0,3724,16204.372454
230.0,2462,16206.38323
165.0,1786,16207.738273
405.0,3706,16210.691756
405.0,3706,16213.689188
600.0,5114,16241.0052
305.0,2780,16243.30892
225.0,2406,16268.246222
410.0,3040,16270.780458
280.0,3028,16273.275838
230.0,2412,16297.85979
700.0,3560,16300.613178
315.0,2618,16302.79235
240.0,2704,16304.861337
315.0,2618,16306.988689
240.0,2704,16309.150688
260.0,2934,16311.622299
260.0,2758,16336.495781
215.0,2028,16338.209333
300.0,2408,16340.166105
670.0,3827,16365.988698
295.0,2810,16368.370598
295.0,2744,16370.655141
70.0,1516,16371.902389
185.0,3912,16375.012551
460.0,2986,16377.413636
340.0,3461,16380.167137
460.0,2986,16382.588584
250.0,2708,16407.531374
180.0,2032,16409.218597
315.0,2652,16411.431593
255.0,2018,16413.060349
225.0,2432,16437.561206
245.0,2674,16439.851835
810.0,4482,16466.14281
260.0,3234,16468.787567
445.0,4138,16472.078569
445.0,4138,16475.378841
210.0,2050,16477.013844
445.0,4138,16480.377657
185.0,1700,16481.870849
290.0,2588,16484.116846
540.0,4246,16510.306409
420.0,3514,16513.166974
285.0,2866,16538.164913
410.0,4660,16542.095915
200.0,3310,16544.718641
210.0,1962,16546.324886
470.0,3164,16548.903913
285.0,2520,16550.927923
210.0,1962,16552.482927
225.0,2508,16577.45757
435.0,2747,16579.8432
420.0,2588,16581.993947
340.0,4154,16607.858383
305.0,3006,16610.40897
530.0,3104,16613.017967
495.0,4630,16639.322485
465.0,3200,16641.842776
535.0,2370,16643.70737
210.0,2506,16645.82637
535.0,2370,16647.692461
305.0,3134,16650.407813
420.0,3928,16676.193704
610.0,4144,16679.627333
625.0,4298,16705.425961
505.0,5018,16709.58411
485.0,2950,16711.925098
440.0,2892,16714.242508
440.0,2892,16716.529575
440.0,2892,16718.853052
475.0,3844,16745.222233
470.0,3376,16748.47305
545.0,3767,16752.141092
330.0,3406,16779.29724
340.0,2526,16781.423688
440.0,3210,16806.556423
405.0,2878,16808.814439
285.0,2810,16811.110895
235.0,2584,16813.176907
515.0,2584,16815.351907
285.0,2810,16817.563293
260.0,2294,16819.428498
290.0,2854,16822.155801
620.0,3814,16847.879569
290.0,2651,16850.085124
380.0,3678,16853.123297
295.0,2541,16878.114645
255.0,2240,16879.967797
425.0,3280,16882.640077
475.0,3520,16885.389884
425.0,3280,16887.941333
475.0,3520,16890.750341
475.0,3520,16893.61076
535.0,3292,16896.281289
300.0,2650,16921.18947
500.0,2570,16923.312453
395.0,4294,16949.500948
700.0,4614,16953.225293
565.0,3352,16955.996922
225.0,2048,16957.611479
355.0,3022,16959.984964
365.0,2473,16962.091962
365.0,2473,16963.988348
425.0,4672,16990.326018
230.0,3736,16993.458936
460.0,3248,17018.722382
285.0,3184,17021.347722
265.0,2793,17046.309325
155.0,1594,17047.538345
495.0,2759,17049.853956
95.0,1606,17051.058936
95.0,1606,17052.387701
215.0,2268,17054.249064
185.0,2226,17056.051068
215.0,2024,17057.849545
235.0,2174,17059.617662
185.0,2450,17084.922249
345.0,3120,17087.543553
275.0,3132,17090.115855
270.0,2860,17115.038272
240.0,2132,17116.801562
235.0,3570,17119.800534
320.0,2392,17121.772558
320.0,2392,17123.707907
315.0,2150,17125.460325
315.0,2150,17127.172319
240.0,1956,17151.52717
260.0,1788,17153.010015
330.0,2414,17154.994016
535.0,3652,17158.028349
130.0,2126,17182.201094
135.0,1950,17183.955085
365.0,3666,17187.071626
235.0,2448,17211.75981
370.0,3136,17214.31651
525.0,3157,17216.871987
180.0,2444,17218.856162
180.0,2444,17220.771461
210.0,1816,17222.282462
285.0,2996,17224.752794
310.0,3558,17250.197151
355.0,3270,17252.917587
390.0,3938,17256.206625
210.0,2334,17280.612998
650.0,4414,17284.277685
265.0,2842,17286.609684
320.0,2560,17288.598903
315.0,3086,17291.078884
320.0,2560,17293.104012
630.0,3722,17318.661033
450.0,4376,17322.220274
235.0,2824,17349.065773
210.0,1558,17350.875946
240.0,2696,17353.190227
425.0,2810,17355.64565
190.0,2276,17380.553575
210.0,2594,17382.586759
315.0,3154,17385.11524
210.0,2548,17387.195649
210.0,2548,17389.243169
210.0,2548,17391.309645
540.0,2950,17393.866915
225.0,2078,17395.613915
225.0,2028,17397.396549
410.0,2524,17422.152894
260.0,2996,17425.010493
250.0,2838,17427.445502
235.0,2754,17452.462036
365.0,2770,17454.75944
525.0,4414,17458.279551
245.0,2876,17460.51791
865.0,3936,17463.657949
525.0,4414,17467.313746
450.0,4380,17493.761116
240.0,2794,17496.024522
255.0,3090,17498.662364
275.0,2986,17523.640793
225.0,2350,17525.588989
555.0,3364,17528.419146
295.0,2812,17553.409026
155.0,1412,17554.592557
850.0,4364,17558.076314
300.0,3312,17560.682674
155.0,1412,17561.825186
365.0,2781,17564.140695
215.0,2612,17566.323689
385.0,3126,17591.435031
320.0,3210,17594.169478
570.0,3364,17596.919605
605.0,3594,17622.697537
315.0,2848,17625.068646
390.0,3950,17628.231211
475.0,4332,17631.663106
460.0,4278,17635.043323
390.0,3950,17638.170778
240.0,2764,17640.474535
315.0,2956,17665.78052
585.0,4110,17669.203007
335.0,3528,17694.894392
495.0,4420,17698.537517
955.0,4444,17702.121303
520.0,3024,17704.537772
315.0,3336,17707.186087
425.0,4582,17710.895474
425.0,4582,17714.633985
310.0,3014,17739.926826
610.0,4802,17743.88937
270.0,2876,17768.868944
295.0,3842,17772.305051
225.0,2532,17774.540945
530.0,2924,17799.226616
115.0,1822,17800.714616
365.0,4702,17804.444152
365.0,4702,17808.135119
325.0,3046,17810.653973
610.0,5370,17814.807611
620.0,3952,17818.110653
450.0,4160,17844.923436
180.0,1556,17846.452855
520.0,3014,17849.24531
490.0,3512,17877.119331
285.0,2852,17879.943505
510.0,3246,17882.924429
235.0,2792,17885.48128
370.0,2836,17888.109668
370.0,2836,17890.610663
380.0,3642,17894.061773
185.0,2108,17918.962215
435.0,4356,17922.575755
620.0,3938,17948.501436
280.0,2684,17950.77553
320.0,3212,17953.539189
440.0,2348,17978.311249
555.0,3288,17981.10583
460.0,3640,17984.054684
420.0,3486,17986.825862
160.0,1416,17987.926866
460.0,3640,17990.814101
475.0,4290,17994.556752
225.0,1834,17996.059046
240.0,2826,18020.878011
420.0,4459,18024.875183
305.0,2334,18049.857015
530.0,3342,18052.613008
955.0,6634,18057.966745
165.0,1930,18059.419074
165.0,1930,18060.930327
245.0,2796,18063.23832
260.0,3522,18066.072932
475.0,3712,18092.045699
425.0,2738,18094.325447
260.0,2428,18096.314658
440.0,4384,18122.775739
255.0,2338,18124.673838
150.0,1454,18125.959347
910.0,4312,18152.182137
120.0,1334,18153.214313
120.0,1334,18154.384751
315.0,2638,18156.380194
415.0,3530,18159.17472
230.0,2650,18161.394701
390.0,3120,18164.103629
290.0,2371,18188.785709
450.0,3860,18191.981096
295.0,3216,18194.768682
345.0,4220,18220.887884
225.0,2384,18222.838499
270.0,3018,18225.285794
285.0,2600,18227.34184
270.0,3018,18229.862424
205.0,3028,18232.258874
340.0,2898,18234.687999
495.0,4240,18260.710151
600.0,5112,18287.6479
125.0,2144,18289.439957
255.0,2660,18291.601772
100.0,1410,18292.812799
360.0,3188,18295.443294
65.0,1502,18296.638563
210.0,2464,18298.642604
180.0,1868,18300.120089
210.0,2464,18302.152159
265.0,2936,18327.338714
405.0,3226,18330.274206
485.0,3562,18355.917323
300.0,2564,18358.139051
390.0,3282,18360.806352
500.0,2736,18385.911442
180.0,1762,18387.438444
225.0,2286,18389.272709
255.0,1982,18390.892712
185.0,2166,18392.580186
255.0,1982,18394.228819
255.0,1982,18395.77502
255.0,2192,18397.692024
350.0,3060,18422.901788
395.0,3264,18425.659196
460.0,2322,18427.572951
240.0,1750,18429.026413
180.0,1612,18453.09119
125.0,1614,18454.490747
95.0,1528,18455.742769
125.0,1708,18457.106231
495.0,3956,18460.325831
565.0,3191,18462.939278
545.0,3234,18465.501501
240.0,2754,18467.687813
240.0,2754,18469.927045
365.0,2592,18495.128066
225.0,2228,18496.957597
265.0,2906,18499.417651
325.0,3072,18524.837587
125.0,1430,18526.102992
330.0,2969,18528.541187
285.0,2948,18553.935576
135.0,2216,18555.786992
215.0,2164,18557.496975
195.0,2346,18559.48675
195.0,2346,18561.402456
180.0,1770,18562.742463
215.0,2164,18564.419744
270.0,2968,18566.946142
200.0,2076,18568.668142
440.0,4116,18594.990012
300.0,2608,18597.105213
245.0,2464,18621.865039
155.0,1896,18623.428472
320.0,3222,18626.335884
305.0,3049,18629.022995
110.0,1686,18630.390476
645.0,3908,18633.516478
235.0,2604,18635.557456
645.0,3908,18638.669051
315.0,2957,18663.991861
240.0,2646,18666.240701
285.0,3402,18669.085828
335.0,3252,18694.735721
240.0,2462,18696.791052
300.0,3208,18699.424016
260.0,2712,18724.474493
285.0,2564,18726.509001
390.0,3536,18729.28568
285.0,2564,18731.335104
390.0,3536,18734.227047
220.0,2974,18736.655973
305.0,2872,18739.103476
360.0,2680,18764.151845
175.0,2100,18765.940847
240.0,2316,18767.825317
375.0,2812,18793.171959
60.0,1202,18794.206665
140.0,2086,18795.894757
245.0,3110,18798.464519
500.0,2664,18800.540412
260.0,2504,18802.591078
140.0,1838,18804.009079
140.0,1838,18805.528077
465.0,4130,18831.910687
285.0,2814,18834.309947
280.0,3690,18837.34003
240.0,2402,18862.258269
315.0,2925,18864.62994
225.0,2844,18867.053667
475.0,3072,18892.396713
215.0,2386,18894.343709
165.0,2232,18896.087268
215.0,2386,18898.089764
290.0,2588,18900.125033
565.0,3674,18903.24189
400.0,4454,18929.681334
285.0,2796,18931.939249
415.0,4478,18935.61002
310.0,2678,18960.86319
260.0,2944,18963.606002
390.0,4206,18967.305809
290.0,2842,18969.689499
290.0,2842,18971.908759
395.0,4278,18975.377122
230.0,2740,18977.758138
345.0,4168,19004.301029
270.0,2680,19006.544541
365.0,2572,19008.612537
285.0,2708,19034.098377
180.0,2172,19035.86084
365.0,3514,19038.820529
390.0,4314,19042.270667
390.0,4314,19045.755199
180.0,2376,19047.660652
530.0,4174,19050.953319
545.0,3384,19076.557782
215.0,2114,19078.336114
210.0,2484,19080.402754
285.0,2898,19105.624663
520.0,2674,19107.889092
500.0,3062,19110.396676
695.0,6834,19138.760324
515.0,3812,19141.827322
320.0,4158,19145.103402
365.0,4296,19148.51344
320.0,4158,19151.784747
215.0,2610,19154.437042
330.0,2880,19179.638014
640.0,4674,19183.58408
240.0,3012,19186.258668
865.0,4303,19213.011557
575.0,4332,19216.559165
330.0,2844,19218.770625
670.0,3422,19221.432385
330.0,2844,19223.677426
330.0,2844,19226.245207
225.0,2872,19251.766883
285.0,3784,19254.962861
180.0,2088,19256.771815
285.0,2600,19282.141955
530.0,2654,19284.29395
290.0,3004,19286.928411
275.0,2744,19312.389137
820.0,4250,19315.719097
100.0,1910,19317.275274
100.0,1910,19318.844622
100.0,1910,19320.385796
100.0,1910,19322.013828
265.0,2916,19324.408831
380.0,3720,19350.717534
180.0,2304,19352.567179
545.0,3736,19355.686637
660.0,2990,19382.373061
235.0,2310,19384.56823
210.0,2424,19387.066778
35.0,1230,19388.202872
180.0,2306,19390.786025
180.0,2306,19392.651711
35.0,1230,19393.675669
135.0,2284,19418.563266
210.0,2344,19420.491142
230.0,2492,19422.631676
285.0,2602,19424.725448
225.0,2662,19449.915668
235.0,2546,19452.038858
240.0,2740,19454.340224
285.0,2666,19479.588525
245.0,2434,19481.494249
185.0,2260,19483.294248
360.0,2922,19485.655476
590.0,3906,19488.786866
245.0,2434,19490.734862
130.0,1788,19492.239658
165.0,1630,19493.617656
180.0,2276,19495.460101
820.0,4456,19522.269966
185.0,1902,19523.825328
235.0,2428,19525.925903
450.0,5118,19553.008413
330.0,3302,19555.767929
390.0,3662,19558.724159
390.0,3662,19561.602768
390.0,3662,19564.520857
370.0,3315,19567.189206
280.0,2958,19569.7052
245.0,2740,19595.87219
260.0,2954,19598.341859
285.0,3014,19623.802218
795.0,4078,19627.208703
240.0,4600,19654.601022
305.0,2676,19656.701331
305.0,2676,19658.922746
285.0,2596,19660.985269
330.0,2861,19663.250735
195.0,2242,19665.171188
375.0,3438,19668.006629
335.0,3506,19693.909991
245.0,2893,19696.444546
315.0,3045,19699.05266
495.0,2960,19724.733896
245.0,2562,19726.878684
260.0,2686,19728.973992
285.0,2428,19731.002996
260.0,2686,19733.251209
290.0,2704,19735.601338
575.0,3870,19739.387128
565.0,3840,19770.102047
395.0,3094,19772.702839
590.0,4316,19799.317669
270.0,3638,19802.476363
295.0,2872,19804.793461
590.0,4254,19808.216656
295.0,3500,19811.034031
225.0,2400,19813.08346
360.0,3623,19815.89642
630.0,2968,19843.82303
325.0,2820,19846.684592
775.0,4272,19875.405831
525.0,3610,19878.809542
210.0,2144,19880.79587
580.0,4138,19907.638172
290.0,3414,19910.334408
770.0,4064,19913.620672
565.0,3724,19916.533249
460.0,2948,19918.926743
460.0,2948,19921.315079
495.0,3624,19924.742247
390.0,4390,19951.506387
400.0,3978,19954.909781
285.0,3012,19980.931516
635.0,4486,19984.713098
215.0,2478,19986.710921
320.0,3274,19989.419244
320.0,3274,19991.9906
320.0,3274,19994.720655
600.0,4470,19998.279786
110.0,1948,20022.835333
625.0,5112,20027.054107
480.0,2954,20052.410285
380.0,2878,20054.958945
330.0,2992,20057.515107
345.0,4648,20084.353118
345.0,4248,20087.744532
260.0,2934,20090.124804
345.0,4248,20093.531825
210.0,1920,20095.085181
365.0,4376,20098.762273
500.0,3494,20125.022468
490.0,3116,20127.688101
315.0,3478,20153.672857
380.0,2706,20155.895091
480.0,3166,20158.571185
450.0,3868,20161.670184
260.0,3518,20164.408675
220.0,3176,20167.075081
450.0,3868,20170.214489
315.0,2586,20195.512385
695.0,4484,20199.240662
330.0,3624,20202.207281
545.0,2590,20227.493277
225.0,2004,20229.193793
310.0,3254,20231.918774
365.0,4074,20258.514021
390.0,3504,20261.29392
775.0,3760,20264.322119
555.0,4424,20267.863308
255.0,2392,20269.827311
265.0,2926,20272.215261
395.0,3320,20274.939704
625.0,4120,20301.19502
80.0,1438,20302.455221
225.0,2870,20304.856355
155.0,2030,20329.649399
460.0,4360,20333.211519
285.0,2662,20335.303905
240.0,2386,20337.315197
265.0,2669,20339.398947
285.0,2662,20341.467915
455.0,2708,20343.799876
285.0,2828,20369.195348
775.0,4012,20372.458637
470.0,4634,20401.997305
515.0,3730,20405.796294
270.0,2790,20433.640646
265.0,3428,20436.451512
485.0,2723,20438.841055
75.0,1666,20440.17302
440.0,4612,20444.072393
285.0,2711,20446.49396
215.0,1536,20447.789313
785.0,5418,20476.855993
365.0,2544,20479.128968
410.0,2950,20481.96589
690.0,4961,20510.96907
315.0,3236,20513.656574
500.0,3178,20516.386311
500.0,3178,20519.143231
260.0,2874,20521.48123
240.0,4680,20525.430438
160.0,1806,20527.062268
260.0,2446,20529.235267
290.0,3226,20556.338849
385.0,3484,20559.352812
315.0,3019,20586.362166
670.0,4274,20590.089818
85.0,1668,20591.511129
510.0,3004,20594.144953
365.0,3136,20596.769723
365.0,3136,20599.484068
470.0,4378,20603.155131
470.0,4378,20606.807324
215.0,2164,20633.105263
580.0,2926,20635.629283
210.0,2288,20637.708606
455.0,3918,20665.395545
835.0,4170,20669.040727
440.0,3806,20696.704731
240.0,2270,20698.72016
555.0,5116,20702.953045
555.0,5116,20707.24394
555.0,5116,20711.538062
285.0,2680,20713.770693
340.0,2670,20716.040694
310.0,3625,20743.220191
210.0,1724,20744.742652
290.0,2842,20747.225136
390.0,4274,20775.326169
340.0,3208,20778.138214
350.0,3412,20781.004869
45.0,1132,20781.956353
390.0,2956,20784.610021
45.0,1132,20785.613084
395.0,4086,20789.010534
420.0,3724,20816.861204
285.0,2846,20819.355347
260.0,3468,20822.473323
415.0,3102,20849.696318
675.0,4552,20853.702273
360.0,2652,20881.035724
330.0,2866,20883.492193
210.0,2132,20885.335481
330.0,2866,20887.741154
155.0,1558,20889.068199
405.0,4456,20893.028145
395.0,4336,20921.108711
500.0,2886,20923.669463
390.0,4322,20954.308787
425.0,2922,20956.822272
485.0,3360,20959.760052
380.0,3018,20962.35982
545.0,2964,20964.801268
305.0,2686,20967.077668
390.0,4422,20970.857086
330.0,3534,20998.756482
290.0,2850,21001.341482
470.0,4512,21005.267159
335.0,2460,21032.429186
285.0,2972,21035.502904
620.0,3724,21063.17344
315.0,2650,21065.472791
375.0,3920,21068.850245
330.0,2734,21071.163952
330.0,2734,21073.582152
375.0,3920,21076.861611
215.0,2200,21078.842611
330.0,3200,21081.646311
570.0,3334,21109.07577
515.0,2794,21111.464215
210.0,2332,21113.480215
180.0,1914,21139.690025
420.0,3572,21142.769025
485.0,2892,21145.251361
440.0,4024,21148.653122
390.0,4052,21152.045378
390.0,4052,21155.436501
315.0,3424,21158.351472
260.0,2602,21160.654546
515.0,3490,21188.329593
400.0,4050,21191.936663
330.0,2820,21219.226651
260.0,2312,21221.277516
435.0,3855,21224.688214
360.0,3402,21227.626219
315.0,2626,21229.886494
315.0,2476,21231.888721
390.0,4372,21235.640144
315.0,2476,21237.770982
185.0,1906,21264.198085
125.0,1302,21265.389534
345.0,3604,21268.605188
225.0,1880,21295.154019
290.0,2562,21297.405485
275.0,3308,21300.362537
240.0,1896,21302.101533
105.0,1442,21328.302222
120.0,1722,21329.846197
365.0,2714,21332.087468
205.0,1934,21333.797162
205.0,1934,21335.366583
360.0,2784,21337.671807
360.0,2784,21339.908047
370.0,2822,21342.429443
365.0,3780,21370.355191
330.0,2390,21372.472825
500.0,3222,21375.21495
325.0,2908,21402.562431
315.0,2772,21404.889508
285.0,2462,21407.015511
270.0,2752,21409.328778
270.0,2752,21411.693758
270.0,2752,21414.018758
315.0,2350,21415.909781
335.0,2506,21418.063931
255.0,1906,21444.426967
345.0,2248,21446.457966
315.0,3424,21449.476972
270.0,2520,21476.176354
405.0,2772,21478.644587
285.0,2656,21480.910001
345.0,3624,21508.508462
180.0,2434,21510.659912
200.0,2150,21512.434915
290.0,3050,21515.090295
200.0,2150,21516.860295
260.0,2304,21518.831769
595.0,4024,21522.444583
435.0,3396,21550.076921
190.0,2106,21551.876237
210.0,2450,21554.092251
210.0,2394,21580.8553
240.0,2492,21583.03778
760.0,4458,21586.957592
310.0,2734,21589.224589
310.0,2734,21591.55242
260.0,2918,21594.041939
310.0,2734,21596.357029
435.0,3857,21624.285316
275.0,3034,21626.989768
345.0,2638,21629.292955
430.0,2680,21656.939764
580.0,2546,21659.187169
520.0,2518,21661.458551
290.0,2878,21689.215872
590.0,3142,21691.871871
285.0,3518,21694.907536
265.0,3002,21697.429009
405.0,3388,21700.334681
265.0,3002,21702.923313
580.0,3708,21706.176343
335.0,2640,21708.460748
255.0,2492,21735.542124
450.0,5149,21740.00874
310.0,2822,21767.676356
365.0,3386,21770.633131
495.0,3500,21773.675131
565.0,4300,21777.267849
390.0,4448,21780.994112
345.0,3782,21784.254256
345.0,3782,21787.469611
635.0,4486,21817.289918
375.0,4020,21821.340599
460.0,2896,21850.978051
375.0,3744,21854.785646
210.0,2570,21857.379968
595.0,3968,21886.493071
835.0,4322,21890.081285
545.0,3512,21893.024776
285.0,2312,21895.006499
645.0,4724,21898.937535
345.0,3306,21901.860529
650.0,3640,21905.055348
245.0,3028,21932.404445
205.0,2246,21934.415725
310.0,3304,21937.303841
390.0,4474,21966.033303
670.0,4490,21969.783471
270.0,3036,21972.371824
270.0,3036,21974.979731
270.0,3036,21977.610072
360.0,4428,21981.356102
375.0,4476,22010.626629
255.0,2836,22013.172067
460.0,2882,22015.693563
280.0,2960,22043.6794
590.0,4390,22047.574353
260.0,2680,22049.93896
485.0,2910,22052.354434
485.0,2910,22054.815117
485.0,2910,22057.278717
330.0,4033,22060.635283
485.0,2910,22063.154526
625.0,5166,22092.305218
240.0,2960,22094.942151
300.0,4058,22123.22818
450.0,5192,22152.356851
330.0,4276,22156.076926
450.0,3116,22158.720581
470.0,3084,22161.3272
290.0,4312,22164.931736
235.0,2896,22167.478833
475.0,3086,22170.274113
215.0,2594,22197.429528
330.0,3272,22200.36218
570.0,4888,22229.686234
480.0,2854,22232.20691
285.0,3092,22235.196172
415.0,2888,22237.910662
595.0,4724,22241.854917
280.0,3232,22244.588653
305.0,3082,22247.254506
280.0,3232,22250.064509
460.0,2944,22277.62395
665.0,4642,22281.844923
225.0,2896,22310.041187
245.0,2898,22312.547217
835.0,5083,22342.164161
390.0,4444,22346.042972
210.0,2426,22348.10393
745.0,4360,22351.852626
290.0,2684,22354.124138
745.0,4360,22357.792766
285.0,3082,22360.557765
155.0,2348,22362.672181
495.0,3334,22390.741377
590.0,4258,22394.442015
765.0,3994,22422.643177
355.0,3228,22425.39616
570.0,4364,22429.123715
330.0,3282,22431.907367
570.0,4364,22435.575291
570.0,4364,22439.229416
405.0,4300,22468.07166
300.0,3294,22471.014941
270.0,2884,22473.56785
400.0,4480,22502.576936
395.0,3060,22505.261319
605.0,5116,22534.414996
495.0,2856,22536.740996
490.0,3010,22539.329056
370.0,3206,22542.109281
495.0,2856,22544.453348
415.0,4802,22548.685895
225.0,2418,22575.911027
440.0,3288,22578.838292
520.0,3146,22581.587984
445.0,3032,22609.10792
180.0,2092,22610.956766
240.0,3106,22613.637411
440.0,4619,22617.503504
440.0,4619,22621.453156
330.0,3202,22624.259429
440.0,4619,22628.092366
420.0,4058,22656.529246
390.0,4364,22660.424897
295.0,2896,22663.030246
365.0,4268,22691.756262
410.0,4420,22720.774889
295.0,3002,22723.361152
595.0,4364,22726.996349
315.0,3076,22729.527837
255.0,2520,22731.668114
255.0,2520,22733.829254
210.0,2460,22735.991678
590.0,4392,22739.966187
395.0,4396,22769.262978
265.0,2844,22771.808999
280.0,3020,22799.52029
275.0,3036,22802.110816
450.0,5158,22806.574168
470.0,4954,22810.726869
470.0,4954,22814.882036
240.0,2460,22816.897398
470.0,4954,22821.120221
210.0,2400,22823.24242
300.0,3298,22851.639605
260.0,2950,22854.212109
620.0,4378,22883.19633
560.0,4332,22886.980989
210.0,2458,22889.172891
410.0,4508,22892.952821
330.0,3710,22896.107779
290.0,2866,22898.610602
190.0,1996,22900.289098
190.0,1996,22902.0031
315.0,2976,22929.211553
285.0,3006,22931.860067
100.0,1232,22932.989678
700.0,4674,22962.404531
180.0,2198,22964.304965
135.0,1330,22965.49297
315.0,4826,22994.77738
370.0,4356,22998.470163
495.0,4722,23002.492878
370.0,4356,23006.179925
345.0,3258,23008.937417
370.0,4356,23012.572135
545.0,4250,23016.309435
155.0,1632,23042.669823
210.0,1904,23044.338089
290.0,2944,23046.928065
395.0,4478,23076.080508
390.0,4368,23079.920184
370.0,4388,23083.656459
815.0,4510,23087.535322
815.0,4510,23091.299747
425.0,4114,23094.704421
815.0,4510,23098.461425
670.0,4954,23128.178117
525.0,2984,23130.861207
285.0,2820,23158.376208
